target__Brand,target__Model Name,target__Model Variant,target__State,onehot__Fuel Type_CNG,onehot__Fuel Type_Diesel,onehot__Fuel Type_Electric,onehot__Fuel Type_Hybrid,onehot__Fuel Type_Petrol,onehot__Car Type_Hatchback,onehot__Car Type_Luxury,onehot__Car Type_MPV,onehot__Car Type_SUV,onehot__Car Type_Sedan,remainder__Transmission,remainder__Kilometers,remainder__Owner,remainder__Accidental,remainder__Car_Age,remainder__KM_Per_Year,Price
746559.975676863,835768.8430558438,786981.3162724135,670949.5721925134,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,87720.0,1.0,0.0,6.0,14620.0,1160406
746559.975676863,872024.9468952541,728398.4393333333,791383.7519434988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12820.0,1.0,0.0,7.0,1831.4285714285713,1463000
788791.4864026718,934702.1840855107,721717.0078835658,786447.1460264133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163989.0,1.0,1.0,5.0,32797.8,683864
746559.975676863,627695.876446281,728398.4393333333,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,56697.0,1.0,0.0,16.0,3543.5625,868477
788791.4864026718,934702.1840855107,772911.6437189496,680208.3205009276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70358.0,1.0,0.0,7.0,10051.142857142857,989320
788791.4864026718,591041.2550706823,722604.9296482413,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30662.0,1.0,0.0,9.0,3406.8888888888887,1170400
746559.975676863,749463.0834541313,775321.2913256956,786859.4069343066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74654.0,1.0,0.0,7.0,10664.857142857143,984753
764426.4873171007,864829.5909442725,758179.6267605633,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,162385.0,2.0,0.0,4.0,40596.25,914760
746559.975676863,624623.1948599116,775321.2913256956,680208.3205009276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34027.0,1.0,0.0,15.0,2268.4666666666667,469074
746559.975676863,624623.1948599116,728398.4393333333,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84019.0,3.0,0.0,18.0,4667.722222222223,473715
746559.975676863,749463.0834541313,704796.919177924,786930.1235030624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14075.0,1.0,0.0,4.0,3518.75,2112000
700337.222033677,649841.5408970977,696424.5910652921,791383.7519434988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173728.0,1.0,0.0,7.0,24818.285714285714,288028
746559.975676863,872024.9468952541,733484.4581505527,790990.6950462351,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169703.0,1.0,0.0,5.0,33940.6,1567500
1002926.2816326531,1001893.7631578947,994666.4062369013,697353.7620783956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87636.0,1.0,0.0,3.0,29212.0,991800
764426.4873171007,976791.1459589867,770172.7919143876,790990.6950462351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124721.0,2.0,0.0,3.0,41573.666666666664,990990
689419.0547388176,725301.8996302165,722604.9296482413,679687.4210061783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92489.0,2.0,0.0,13.0,7114.538461538462,324921
764426.4873171007,632682.1973039216,770172.7919143876,786018.2263636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52667.0,1.0,0.0,14.0,3761.9285714285716,760049
700337.222033677,643382.8244680851,696424.5910652921,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20364.0,2.0,0.0,22.0,925.6363636363636,584175
904081.834223847,849547.7498192335,880322.8870320856,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44021.0,2.0,0.0,9.0,4891.222222222223,271040
528364.3659359191,510528.14371212095,566721.1039661603,791383.7519434988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64915.0,2.0,0.0,15.0,4327.666666666667,616040
904081.834223847,1000236.589871612,880322.8870320856,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,167044.0,2.0,0.0,3.0,55681.333333333336,217800
764426.4873171007,934280.516192733,769076.0826709062,790990.6950462351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47524.0,2.0,1.0,3.0,15841.333333333334,1049357
746559.975676863,646662.8232680267,786981.3162724135,680208.3205009276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32497.0,2.0,0.0,11.0,2954.2727272727275,594411
764426.4873171007,758222.8042635659,769076.0826709062,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,161020.0,1.0,0.0,3.0,53673.333333333336,1072500
700337.222033677,759246.818537859,701866.229216152,786447.1460264133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,145519.0,2.0,0.0,10.0,14551.9,533610
746559.975676863,872024.9468952541,733484.4581505527,791383.7519434988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109631.0,1.0,0.0,3.0,36543.666666666664,1254000
746559.975676863,646662.8232680267,733484.4581505527,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19983.0,1.0,0.0,8.0,2497.875,877800
764426.4873171007,497209.1049141966,762898.141426282,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74879.0,1.0,0.0,18.0,4159.944444444444,578985
700337.222033677,743564.1325301204,699381.3639417693,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,157894.0,2.0,0.0,9.0,17543.777777777777,373527
689419.0547388176,879581.9777662875,721717.0078835658,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,157841.0,1.0,0.0,4.0,39460.25,1143450
764426.4873171007,632682.1973039216,770172.7919143876,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,62053.0,2.0,0.0,10.0,6205.3,1170476
904081.834223847,1000236.589871612,908418.3507271172,671239.6209150327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79705.0,2.0,0.0,3.0,26568.333333333332,1105526
788791.4864026718,1025030.3716915995,792717.0706134094,674454.7036697248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17847.0,1.0,0.0,6.0,2974.5,698250
788791.4864026718,738677.4802867384,722604.9296482413,678028.0312501929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157341.0,1.0,0.0,4.0,39335.25,781790
746559.975676863,624623.1948599116,728398.4393333333,671239.6209150327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,141216.0,2.0,0.0,12.0,11768.0,206910
788791.4864026718,738677.4802867384,728398.4393333333,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,171879.0,3.0,0.0,13.0,13221.461538461539,250129
1002926.2816326531,1001893.7631578947,1009454.7300311045,679687.4210061783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94441.0,1.0,0.0,4.0,23610.25,1405050
746559.975676863,646662.8232680267,728398.4393333333,786930.1235030624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37613.0,1.0,0.0,15.0,2507.5333333333333,764417
904081.834223847,964512.7910958905,908418.3507271172,796967.4808472284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155626.0,2.0,0.0,4.0,38906.5,304920
746559.975676863,797310.6664584634,733484.4581505527,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,86244.0,1.0,1.0,8.0,10780.5,953810
746559.975676863,646662.8232680267,733484.4581505527,786859.4069343066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,172787.0,2.0,0.0,5.0,34557.4,275880
746559.975676863,797310.6664584634,704796.919177924,791383.7519434988,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89456.0,1.0,0.0,4.0,22364.0,1920124
689419.0547388176,725301.8996302165,722604.9296482413,790990.6950462351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26254.0,2.0,0.0,9.0,2917.1111111111113,193116
881158.8852459016,779295.2037037037,866133.7183333334,796967.4808472284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179046.0,1.0,0.0,10.0,17904.6,970200
746559.975676863,627695.876446281,728398.4393333333,786930.1235030624,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119548.0,1.0,0.0,4.0,29887.0,660000
700337.222033677,743564.1325301204,680206.705561614,791383.7519434988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101935.0,1.0,0.0,9.0,11326.111111111111,1152112
764426.4873171007,976791.1459589867,733484.4581505527,786447.1460264133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22942.0,1.0,0.0,3.0,7647.333333333333,1206975
700337.222033677,649841.5408970977,686624.2986198243,680208.3205009276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40922.0,1.0,0.0,20.0,2046.1,482790
764426.4873171007,976791.1459589867,762898.141426282,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44458.0,1.0,0.0,7.0,6351.142857142857,646800
746559.975676863,749463.0834541313,733484.4581505527,673410.1341013825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104982.0,1.0,0.0,9.0,11664.666666666666,299250
788791.4864026718,1025030.3716915995,721717.0078835658,671239.6209150327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27552.0,1.0,0.0,5.0,5510.4,1206975
764426.4873171007,976791.1459589867,758179.6267605633,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,146438.0,1.0,0.0,3.0,48812.666666666664,1645875
746559.975676863,631464.8915864378,704796.919177924,786018.2263636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85636.0,3.0,0.0,15.0,5709.066666666667,540035
700337.222033677,743564.1325301204,699381.3639417693,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24702.0,1.0,0.0,3.0,8234.0,1270500
700337.222033677,759246.818537859,680206.705561614,671239.6209150327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22095.0,1.0,0.0,8.0,2761.875,464336
746559.975676863,797310.6664584634,786981.3162724135,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24970.0,1.0,0.0,3.0,8323.333333333334,950400
746559.975676863,631464.8915864378,786981.3162724135,680208.3205009276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,69432.0,2.0,0.0,9.0,7714.666666666667,287298
689419.0547388176,592070.9002610967,672828.990625,667257.8041931177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57552.0,1.0,0.0,17.0,3385.4117647058824,574355
689419.0547388176,725301.8996302165,786981.3162724135,786447.1460264133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98777.0,2.0,0.0,13.0,7598.2307692307695,902938
746559.975676863,940278.5607059324,728398.4393333333,673410.1341013825,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112949.0,1.0,1.0,4.0,28237.25,494729
746559.975676863,646662.8232680267,704796.919177924,680208.3205009276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119819.0,2.0,0.0,12.0,9984.916666666666,314503
746559.975676863,835768.8430558438,704796.919177924,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31179.0,2.0,0.0,11.0,2834.4545454545455,1105843
746559.975676863,631464.8915864378,728398.4393333333,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,105809.0,1.0,0.0,10.0,10580.9,768075
746559.975676863,872024.9468952541,704796.919177924,796967.4808472284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26193.0,1.0,1.0,6.0,4365.5,256073
764426.4873171007,976791.1459589867,769076.0826709062,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,109969.0,1.0,0.0,5.0,21993.8,433125
746559.975676863,749463.0834541313,704796.919177924,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,178603.0,2.0,1.0,13.0,13738.692307692309,262369
746559.975676863,749463.0834541313,775321.2913256956,786859.4069343066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,148347.0,1.0,0.0,9.0,16483.0,363825
746559.975676863,940278.5607059324,704796.919177924,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14066.0,1.0,0.0,3.0,4688.666666666667,1056000
689419.0547388176,642454.9748717949,722604.9296482413,659996.9157509158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,122248.0,1.0,0.0,4.0,30562.0,1340212
788791.4864026718,591041.2550706823,721717.0078835658,786859.4069343066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,113243.0,2.0,0.0,12.0,9436.916666666666,531069
746559.975676863,749463.0834541313,775321.2913256956,790990.6950462351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148110.0,1.0,0.0,4.0,37027.5,693000
746559.975676863,940278.5607059324,733484.4581505527,786859.4069343066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79673.0,2.0,0.0,4.0,19918.25,1149548
746559.975676863,797310.6664584634,704796.919177924,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90346.0,1.0,0.0,8.0,11293.25,778155
788791.4864026718,738677.4802867384,772911.6437189496,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149960.0,2.0,0.0,6.0,24993.333333333332,1067220
855091.7736842105,897064.2724263812,892150.3016433908,692795.4139784946,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31207.0,1.0,0.0,6.0,5201.166666666667,1985500
746559.975676863,627695.876446281,786981.3162724135,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,151659.0,2.0,0.0,18.0,8425.5,258746
746559.975676863,872024.9468952541,733484.4581505527,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34135.0,1.0,0.0,3.0,11378.333333333334,990000
746559.975676863,940278.5607059324,704796.919177924,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,87777.0,2.0,0.0,7.0,12539.57142857143,560272
746559.975676863,749463.0834541313,775321.2913256956,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85391.0,3.0,0.0,13.0,6568.538461538462,787551
764426.4873171007,497209.1049141966,769076.0826709062,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137235.0,3.0,0.0,17.0,8072.64705882353,646593
904081.834223847,1000236.589871612,907224.0799347472,791383.7519434988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107305.0,1.0,0.0,5.0,21461.0,742500
746559.975676863,835768.8430558438,704796.919177924,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97225.0,1.0,0.0,5.0,19445.0,1102464
757158.1782758621,713213.7829131653,775886.7234401349,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91321.0,2.0,0.0,9.0,10146.777777777777,1064069
746559.975676863,749463.0834541313,728398.4393333333,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51946.0,2.0,0.0,13.0,3995.846153846154,602144
1002926.2816326531,1039796.6593959732,1022543.46567958,790990.6950462351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126221.0,1.0,0.0,5.0,25244.2,1234406
788791.4864026718,1025030.3716915995,728398.4393333333,673410.1341013825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85717.0,2.0,0.0,5.0,17143.4,1145529
764426.4873171007,864829.5909442725,770172.7919143876,680208.3205009276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74077.0,1.0,0.0,8.0,9259.625,364486
746559.975676863,797310.6664584634,733484.4581505527,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54890.0,1.0,0.0,9.0,6098.888888888889,294756
746559.975676863,749463.0834541313,733484.4581505527,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,118381.0,2.0,0.0,6.0,19730.166666666668,217800
689419.0547388176,592070.9002610967,721717.0078835658,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,165785.0,1.0,0.0,3.0,55261.666666666664,1489125
881158.8852459016,921479.6401944895,866133.7183333334,786018.2263636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36838.0,1.0,0.0,4.0,9209.5,2090000
881158.8852459016,921479.6401944895,888391.8042763158,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31060.0,1.0,0.0,6.0,5176.666666666667,2090000
757158.1782758621,1048282.620641562,775886.7234401349,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69960.0,2.0,0.0,4.0,17490.0,442134
746559.975676863,624623.1948599116,704796.919177924,673410.1341013825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,160799.0,3.0,1.0,23.0,6991.260869565217,272014
746559.975676863,627695.876446281,786981.3162724135,680208.3205009276,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,106454.0,2.0,0.0,18.0,5914.111111111111,707632
746559.975676863,749463.0834541313,728398.4393333333,786859.4069343066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13202.0,2.0,0.0,10.0,1320.2,386232
764426.4873171007,976791.1459589867,770172.7919143876,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,118913.0,1.0,0.0,3.0,39637.666666666664,1334025
746559.975676863,835768.8430558438,733484.4581505527,796967.4808472284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28078.0,1.0,0.0,11.0,2552.5454545454545,1309000
757158.1782758621,713213.7829131653,754222.0165137615,674454.7036697248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115692.0,1.0,0.0,8.0,14461.5,473812
764426.4873171007,687011.4696727854,765968.9776061776,786930.1235030624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81037.0,3.0,0.0,12.0,6753.083333333333,236857
746559.975676863,646662.8232680267,786981.3162724135,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94783.0,1.0,0.0,11.0,8616.636363636364,206195
689419.0547388176,592070.9002610967,672828.990625,680208.3205009276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,67762.0,2.0,0.0,24.0,2823.4166666666665,760049
788791.4864026718,591041.2550706823,722604.9296482413,786930.1235030624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45641.0,2.0,1.0,11.0,4149.181818181818,200267
700337.222033677,643382.8244680851,696424.5910652921,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,86310.0,2.0,0.0,4.0,21577.5,1149548
764426.4873171007,497209.1049141966,758179.6267605633,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92972.0,2.0,0.0,15.0,6198.133333333333,968062
1002926.2816326531,966426.3747870529,1022543.46567958,673410.1341013825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78002.0,2.0,0.0,6.0,13000.333333333334,1374634
746559.975676863,627695.876446281,775321.2913256956,786930.1235030624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123761.0,3.0,0.0,18.0,6875.611111111111,107198
746559.975676863,749463.0834541313,728398.4393333333,689276.6771929824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,173903.0,2.0,0.0,3.0,57967.666666666664,1310430
689419.0547388176,606375.5334386519,672828.990625,679687.4210061783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,156585.0,2.0,0.0,13.0,12045.0,206910
764426.4873171007,758222.8042635659,769076.0826709062,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71936.0,1.0,0.0,7.0,10276.57142857143,803880
746559.975676863,627695.876446281,786981.3162724135,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77828.0,2.0,0.0,25.0,3113.12,750364
757158.1782758621,1048282.620641562,754222.0165137615,786447.1460264133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10056.0,1.0,0.0,3.0,3352.0,2310000
746559.975676863,624623.1948599116,786981.3162724135,670949.5721925134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39019.0,1.0,0.0,11.0,3547.181818181818,1292760
904081.834223847,813634.788336933,893606.9942386831,790990.6950462351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114151.0,1.0,0.0,7.0,16307.285714285714,768075
746559.975676863,646662.8232680267,775321.2913256956,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60865.0,2.0,0.0,16.0,3804.0625,359123
764426.4873171007,497209.1049141966,770172.7919143876,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,140528.0,2.0,1.0,15.0,9368.533333333333,276851
700337.222033677,643382.8244680851,705617.5842424242,674454.7036697248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151544.0,3.0,0.0,23.0,6588.869565217391,246881
764426.4873171007,497209.1049141966,769076.0826709062,680208.3205009276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134767.0,2.0,0.0,15.0,8984.466666666667,310365
700337.222033677,759246.818537859,732188.5160142349,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156755.0,1.0,0.0,10.0,15675.5,606375
746559.975676863,627695.876446281,704796.919177924,671239.6209150327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,79744.0,1.0,0.0,10.0,7974.4,722030
746559.975676863,872024.9468952541,786981.3162724135,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,132921.0,2.0,0.0,8.0,16615.125,543367
764426.4873171007,758222.8042635659,733484.4581505527,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59837.0,1.0,0.0,5.0,11967.4,1531200
746559.975676863,872024.9468952541,733484.4581505527,786018.2263636363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22845.0,1.0,0.0,5.0,4569.0,660000
764426.4873171007,687011.4696727854,769076.0826709062,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,175310.0,2.0,0.0,16.0,10956.875,702768
700337.222033677,643382.8244680851,680206.705561614,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,167894.0,3.0,0.0,21.0,7994.952380952381,214396
746559.975676863,872024.9468952541,786981.3162724135,659996.9157509158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16470.0,1.0,1.0,3.0,5490.0,213369
746559.975676863,627695.876446281,733484.4581505527,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,29332.0,1.0,0.0,21.0,1396.7619047619048,1331000
746559.975676863,624623.1948599116,728398.4393333333,680208.3205009276,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,113795.0,1.0,1.0,9.0,12643.888888888889,547756
528364.3659359191,563208.0783599972,733484.4581505527,790990.6950462351,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167457.0,3.0,0.0,14.0,11961.214285714286,510468
689419.0547388176,606375.5334386519,672828.990625,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49894.0,1.0,0.0,15.0,3326.266666666667,907500
904081.834223847,889205.9350473613,893606.9942386831,679687.4210061783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173625.0,1.0,0.0,6.0,28937.5,224437
746559.975676863,624623.1948599116,728398.4393333333,670949.5721925134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65523.0,1.0,0.0,8.0,8190.375,867825
746559.975676863,627695.876446281,728398.4393333333,673410.1341013825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43373.0,1.0,0.0,23.0,1885.7826086956522,940500
746559.975676863,627695.876446281,733484.4581505527,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91503.0,1.0,0.0,9.0,10167.0,1205820
